Product URL,Product Name,Product Price,Rating,Number of reviews,Manufacturer,ASIN
https://www.amazon.in/ADISA-BP004-Weight-Casual-Backpack/dp/B07G3CG9FC/ref=sr_1_26?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.2s_4bINTAemBCixN4hvgAOOEDzri6aAEYls2gCVSseprUgztvIXajFCCZqLsR_OM_WQWzkwOnJFWCVXOeNBPVIX_tR3SBowUSYwtMTYc83cTwpXIiRGS0pUida4GI0UmJfr6qe_iAtVptL9CJsiUIWgZLG8EPGZ99vPM3SRrgO7fCzRca1Ou0ehMhbH6uJeXtr9jDhVxZhl5hx0_1CRZsGqbq-N3Sl6KEsjZyaSjHAc.uEX8opygUHrq-kSt91A9UdNu7aO66gpv0mGqZB0PZKk&dib_tag=se&keywords=bags&qid=1727240854&sprefix=ba%2Caps%2C283&sr=8-26,ADISA Laptop Backpack 31 Ltrs,₹399,4.0 out of 5 stars,"6,513","ADISA, ADISA INTERNATIONAL, 42/34, Upper Ground Floor, DLF Industrial Area, Kirti Nagar, New Delhi 110015, careadisa@gmail.com",B07G3CG9FC
https://www.amazon.in/Safari-Pentagon-Polypropylene-55-Hardsided/dp/B097QP6L5K/ref=sr_1_27?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.2s_4bINTAemBCixN4hvgAOOEDzri6aAEYls2gCVSseprUgztvIXajFCCZqLsR_OM_WQWzkwOnJFWCVXOeNBPVIX_tR3SBowUSYwtMTYc83cTwpXIiRGS0pUida4GI0UmJfr6qe_iAtVptL9CJsiUIWgZLG8EPGZ99vPM3SRrgO7fCzRca1Ou0ehMhbH6uJeXtr9jDhVxZhl5hx0_1CRZsGqbq-N3Sl6KEsjZyaSjHAc.uEX8opygUHrq-kSt91A9UdNu7aO66gpv0mGqZB0PZKk&dib_tag=se&keywords=bags&qid=1727240854&sprefix=ba%2Caps%2C283&sr=8-27,"Safari Pentagon 55 Cms Small Cabin Polypropylene Hard Sided 4 Wheels 360 Degree Wheeling System Luggage/Speed_Wheel Suitcase/Trolley Bag, Cyan Blue","₹1,799",4.2 out of 5 stars,"21,474","Safari, Safari Industries (India) Ltd, Safari Industries Ltd 301/302, A-Wing, The Qube, M.V.Road, Marol, Andheri(East), Near international Airport Mumbai- 400059 +91-22-40381851/838",B097QP6L5K
https://www.amazon.in/American-Tourister-BACKPACK-COMPARTMENT-ORGANIZER/dp/B0BTD4S4XF/ref=sr_1_28?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.2s_4bINTAemBCixN4hvgAOOEDzri6aAEYls2gCVSseprUgztvIXajFCCZqLsR_OM_WQWzkwOnJFWCVXOeNBPVIX_tR3SBowUSYwtMTYc83cTwpXIiRGS0pUida4GI0UmJfr6qe_iAtVptL9CJsiUIWgZLG8EPGZ99vPM3SRrgO7fCzRca1Ou0ehMhbH6uJeXtr9jDhVxZhl5hx0_1CRZsGqbq-N3Sl6KEsjZyaSjHAc.uEX8opygUHrq-kSt91A9UdNu7aO66gpv0mGqZB0PZKk&dib_tag=se&keywords=bags&qid=1727240854&sprefix=ba%2Caps%2C283&sr=8-28,American Tourister Valex 28 Ltrs Large Laptop Backpack,"₹1,399",4.3 out of 5 stars,"5,948","EXPERTS, China",B0BTD4S4XF
https://www.amazon.in/Half-Moon-Laptop-Bag-Compartment/dp/B0C1NZLF67/ref=sr_1_29?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.2s_4bINTAemBCixN4hvgAOOEDzri6aAEYls2gCVSseprUgztvIXajFCCZqLsR_OM_WQWzkwOnJFWCVXOeNBPVIX_tR3SBowUSYwtMTYc83cTwpXIiRGS0pUida4GI0UmJfr6qe_iAtVptL9CJsiUIWgZLG8EPGZ99vPM3SRrgO7fCzRca1Ou0ehMhbH6uJeXtr9jDhVxZhl5hx0_1CRZsGqbq-N3Sl6KEsjZyaSjHAc.uEX8opygUHrq-kSt91A9UdNu7aO66gpv0mGqZB0PZKk&dib_tag=se&keywords=bags&qid=1727240854&sprefix=ba%2Caps%2C283&sr=8-29,Half Moon Valex Unisex School Bag/ 15.6 inch Laptop Backpack/College Bagpack/Office Back Packed | Laptop Bag for Men Women | School Bags for Boys & Girls with Small Pockets & Laptop Compartment,₹739,3.9 out of 5 stars,781,Half_Moon,B0C1NZLF67
https://www.amazon.in/Fargo-Leatherette-White-Womens-Ladies/dp/B0D814GNXK/ref=sr_1_30?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.2s_4bINTAemBCixN4hvgAOOEDzri6aAEYls2gCVSseprUgztvIXajFCCZqLsR_OM_WQWzkwOnJFWCVXOeNBPVIX_tR3SBowUSYwtMTYc83cTwpXIiRGS0pUida4GI0UmJfr6qe_iAtVptL9CJsiUIWgZLG8EPGZ99vPM3SRrgO7fCzRca1Ou0ehMhbH6uJeXtr9jDhVxZhl5hx0_1CRZsGqbq-N3Sl6KEsjZyaSjHAc.uEX8opygUHrq-kSt91A9UdNu7aO66gpv0mGqZB0PZKk&dib_tag=se&keywords=bags&qid=1727240854&sprefix=ba%2Caps%2C283&sr=8-30,Fargo Leatherette Side White Sling Bags For Women's Ladies,₹129,3.1 out of 5 stars,464,Retail Grapple,B0D814GNXK
https://www.amazon.in/Skybags-BIZ-LAPTOP-BACKPACK-BLACK/dp/B0CJ3YMWLW/ref=sr_1_31?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.2s_4bINTAemBCixN4hvgAOOEDzri6aAEYls2gCVSseprUgztvIXajFCCZqLsR_OM_WQWzkwOnJFWCVXOeNBPVIX_tR3SBowUSYwtMTYc83cTwpXIiRGS0pUida4GI0UmJfr6qe_iAtVptL9CJsiUIWgZLG8EPGZ99vPM3SRrgO7fCzRca1Ou0ehMhbH6uJeXtr9jDhVxZhl5hx0_1CRZsGqbq-N3Sl6KEsjZyaSjHAc.uEX8opygUHrq-kSt91A9UdNu7aO66gpv0mGqZB0PZKk&dib_tag=se&keywords=bags&qid=1727240854&sprefix=ba%2Caps%2C283&sr=8-31,Skybags BIZ LAPTOP BACKPACK (E) BLACK,₹797,3.6 out of 5 stars,147,"VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India, VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India",B0CJ3YMWLW
https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B07K8KLB3P/ref=sr_1_32?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.2s_4bINTAemBCixN4hvgAOOEDzri6aAEYls2gCVSseprUgztvIXajFCCZqLsR_OM_WQWzkwOnJFWCVXOeNBPVIX_tR3SBowUSYwtMTYc83cTwpXIiRGS0pUida4GI0UmJfr6qe_iAtVptL9CJsiUIWgZLG8EPGZ99vPM3SRrgO7fCzRca1Ou0ehMhbH6uJeXtr9jDhVxZhl5hx0_1CRZsGqbq-N3Sl6KEsjZyaSjHAc.uEX8opygUHrq-kSt91A9UdNu7aO66gpv0mGqZB0PZKk&dib_tag=se&keywords=bags&qid=1727240854&sprefix=ba%2Caps%2C283&sr=8-32,Wesley Unisex Milestone Casual Waterproof Laptop Office School College Business Travel Backpack (Dimensions: 12.5x18 inches) (Compatible with 15.6 inch laptops),₹387,4.2 out of 5 stars,"15,198","Wesley, Longani Trading Company, F-82, Sector-1, Bawana Industrial Area, Delhi-110039",B07K8KLB3P
https://www.amazon.in/Safari-HiTech-Water-Resistant-Backpack/dp/B09B267161/ref=sr_1_33?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.OGdirsBkeAb0SKvf5ASw73rf7LULp1HDT9_nI_wNDzRv7lDFo335aJp249zkYDH---Q8sqiUlvy_w-dx0h0t5Sp7I643MWhxwMdi5uwNyhCQ1dDv0BsfxWATAFeI-RyCEmbzRiRaS22qqqnLcPBtwQI7ybBO4pev73wTnFtq6hp0qxaQ-D3KXAq8f0AygINUiGDwQramUivHLPLoYt-2qqk7YItfn4oGY80OfU75tR8.JsIGps37I_sbvJoQp1OOoOaK7aJ5yfiNfzjQ4Gdbc2s&dib_tag=se&keywords=bags&qid=1727240927&sprefix=ba%2Caps%2C283&sr=8-33,Safari Hitech Large Size 35 Ltrs Water Resistant Standard Backpack - Black,₹999,4.1 out of 5 stars,"2,184","Safari Industries, Safari Industries Ltd 301/302, A-Wing, The Qube, M.V.Road, Marol, Andheri(East), Near international Airport Mumbai- 400059 +91-22-40381851/838",B09B267161
https://www.amazon.in/FUR-JADEN-Leather-Casual-Backpack/dp/B0CKBVT3Y5/ref=sr_1_34?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.OGdirsBkeAb0SKvf5ASw73rf7LULp1HDT9_nI_wNDzRv7lDFo335aJp249zkYDH---Q8sqiUlvy_w-dx0h0t5Sp7I643MWhxwMdi5uwNyhCQ1dDv0BsfxWATAFeI-RyCEmbzRiRaS22qqqnLcPBtwQI7ybBO4pev73wTnFtq6hp0qxaQ-D3KXAq8f0AygINUiGDwQramUivHLPLoYt-2qqk7YItfn4oGY80OfU75tR8.JsIGps37I_sbvJoQp1OOoOaK7aJ5yfiNfzjQ4Gdbc2s&dib_tag=se&keywords=bags&qid=1727240927&sprefix=ba%2Caps%2C283&sr=8-34,FUR JADEN Vegan Leather Anti Theft Casual Laptop Backpack with 15.6 Inch Laptop Pocket,"₹1,949",4.3 out of 5 stars,"2,590","FUR JADEN, Fur Jaden",B0CKBVT3Y5
https://www.amazon.in/FUR-JADEN-Professional-Compartment-Compartments/dp/B0CXTN2LPC/ref=sr_1_35?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.OGdirsBkeAb0SKvf5ASw73rf7LULp1HDT9_nI_wNDzRv7lDFo335aJp249zkYDH---Q8sqiUlvy_w-dx0h0t5Sp7I643MWhxwMdi5uwNyhCQ1dDv0BsfxWATAFeI-RyCEmbzRiRaS22qqqnLcPBtwQI7ybBO4pev73wTnFtq6hp0qxaQ-D3KXAq8f0AygINUiGDwQramUivHLPLoYt-2qqk7YItfn4oGY80OfU75tR8.JsIGps37I_sbvJoQp1OOoOaK7aJ5yfiNfzjQ4Gdbc2s&dib_tag=se&keywords=bags&qid=1727240927&sprefix=ba%2Caps%2C283&sr=8-35,FUR JADEN 35L Travel Professional Backpack with 15.6 Inch Laptop Compartment I 3 Large Compartments I Organizer Pockets I For Men Women Boys Girls I School and College Bagpack,₹699,4.5 out of 5 stars,"1,340","FUR JADEN, Fur Jaden",B0CXTN2LPC
https://www.amazon.in/F-Gear-Luxur-Brown-Backpack/dp/B01F7AX9ZA/ref=sr_1_36?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.OGdirsBkeAb0SKvf5ASw73rf7LULp1HDT9_nI_wNDzRv7lDFo335aJp249zkYDH---Q8sqiUlvy_w-dx0h0t5Sp7I643MWhxwMdi5uwNyhCQ1dDv0BsfxWATAFeI-RyCEmbzRiRaS22qqqnLcPBtwQI7ybBO4pev73wTnFtq6hp0qxaQ-D3KXAq8f0AygINUiGDwQramUivHLPLoYt-2qqk7YItfn4oGY80OfU75tR8.JsIGps37I_sbvJoQp1OOoOaK7aJ5yfiNfzjQ4Gdbc2s&dib_tag=se&keywords=bags&qid=1727240927&sprefix=ba%2Caps%2C283&sr=8-36,"F Gear Luxur 25L Medium Laptop backpack Fits upto 16"" Laptop faux Artificial Leather Water resistant lightweight, Gifts for Men Women Boys Girls Adults, College/School/Office/Travel Bag",₹769,4.4 out of 5 stars,"21,965","Uber Fashion Merchandise Pvt. Ltd., F Gear, Jindal Edifice, No 90/2, 3rd Main, 2nd Stage, Industrial Suburb, Yeshwantpur, Bengaluru, Karnataka 560022",B01F7AX9ZA
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_37?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.OGdirsBkeAb0SKvf5ASw73rf7LULp1HDT9_nI_wNDzRv7lDFo335aJp249zkYDH---Q8sqiUlvy_w-dx0h0t5Sp7I643MWhxwMdi5uwNyhCQ1dDv0BsfxWATAFeI-RyCEmbzRiRaS22qqqnLcPBtwQI7ybBO4pev73wTnFtq6hp0qxaQ-D3KXAq8f0AygINUiGDwQramUivHLPLoYt-2qqk7YItfn4oGY80OfU75tR8.JsIGps37I_sbvJoQp1OOoOaK7aJ5yfiNfzjQ4Gdbc2s&dib_tag=se&keywords=bags&qid=1727240927&sprefix=ba%2Caps%2C283&sr=8-37,ADISA 15.6 inch laptop backpack office bag college travel back pack 32 Ltrs,₹499,3.9 out of 5 stars,"1,511","ADISA, ADISA INTERNATIONAL, 42/34, Upper Ground Floor, DLF Industrial Area, Kirti Nagar, New Delhi 110015, careadisa@gmail.com",B09TPX22NF
https://www.amazon.in/AmazonBasics-Mini-Backpack-Outdoor-Metallic/dp/B0BRKH9LSW/ref=sr_1_38?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.OGdirsBkeAb0SKvf5ASw73rf7LULp1HDT9_nI_wNDzRv7lDFo335aJp249zkYDH---Q8sqiUlvy_w-dx0h0t5Sp7I643MWhxwMdi5uwNyhCQ1dDv0BsfxWATAFeI-RyCEmbzRiRaS22qqqnLcPBtwQI7ybBO4pev73wTnFtq6hp0qxaQ-D3KXAq8f0AygINUiGDwQramUivHLPLoYt-2qqk7YItfn4oGY80OfU75tR8.JsIGps37I_sbvJoQp1OOoOaK7aJ5yfiNfzjQ4Gdbc2s&dib_tag=se&keywords=bags&qid=1727240927&sprefix=ba%2Caps%2C283&sr=8-38,amazon basics - Mini Backpack for Outdoor Use (12 l) (Metallic Grey),,3.7 out of 5 stars,"2,113",‎IRIS TECH,B0BRKH9LSW
https://www.amazon.in/Gear-Ltrs-Casual-Backpack-MDBKPECO50504/dp/B0757K36YV/ref=sr_1_39?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.OGdirsBkeAb0SKvf5ASw73rf7LULp1HDT9_nI_wNDzRv7lDFo335aJp249zkYDH---Q8sqiUlvy_w-dx0h0t5Sp7I643MWhxwMdi5uwNyhCQ1dDv0BsfxWATAFeI-RyCEmbzRiRaS22qqqnLcPBtwQI7ybBO4pev73wTnFtq6hp0qxaQ-D3KXAq8f0AygINUiGDwQramUivHLPLoYt-2qqk7YItfn4oGY80OfU75tR8.JsIGps37I_sbvJoQp1OOoOaK7aJ5yfiNfzjQ4Gdbc2s&dib_tag=se&keywords=bags&qid=1727240927&sprefix=ba%2Caps%2C283&sr=8-39,Gear Modern Eco5 21L Medium Water Resistant School Bag/Casual Backpack/Daypack/College Bag For Men/Women - Navy Blue,₹319,3.8 out of 5 stars,"3,062","Gear Merchandise PVT LTD, Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366",B0757K36YV
https://www.amazon.in/Gear-SUPERIOR-Resistant-Backpack-Black-Yellow/dp/B0BSH4CMJY/ref=sr_1_40?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.OGdirsBkeAb0SKvf5ASw73rf7LULp1HDT9_nI_wNDzRv7lDFo335aJp249zkYDH---Q8sqiUlvy_w-dx0h0t5Sp7I643MWhxwMdi5uwNyhCQ1dDv0BsfxWATAFeI-RyCEmbzRiRaS22qqqnLcPBtwQI7ybBO4pev73wTnFtq6hp0qxaQ-D3KXAq8f0AygINUiGDwQramUivHLPLoYt-2qqk7YItfn4oGY80OfU75tR8.JsIGps37I_sbvJoQp1OOoOaK7aJ5yfiNfzjQ4Gdbc2s&dib_tag=se&keywords=bags&qid=1727240927&sprefix=ba%2Caps%2C283&sr=8-40,Gear SUPERIOR XL 17L Samll Water Resistant School Bag/Casual Backpack/College Bag/Sports Bag with Shoe Compartment for Men/Women (Black-Yellow),₹371,3.9 out of 5 stars,522,"Gear Merchandise Pvt Ltd, Gear Merchandise Pvt Ltd, E/12 West Chowbaga, Gulshan Colony Kolkata 70010, Contact +91 9830403366",B0BSH4CMJY
https://www.amazon.in/GEAR-Black-Blue-Backpack-years/dp/B019HA8AYG/ref=sr_1_41?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.OGdirsBkeAb0SKvf5ASw73rf7LULp1HDT9_nI_wNDzRv7lDFo335aJp249zkYDH---Q8sqiUlvy_w-dx0h0t5Sp7I643MWhxwMdi5uwNyhCQ1dDv0BsfxWATAFeI-RyCEmbzRiRaS22qqqnLcPBtwQI7ybBO4pev73wTnFtq6hp0qxaQ-D3KXAq8f0AygINUiGDwQramUivHLPLoYt-2qqk7YItfn4oGY80OfU75tR8.JsIGps37I_sbvJoQp1OOoOaK7aJ5yfiNfzjQ4Gdbc2s&dib_tag=se&keywords=bags&qid=1727240927&sprefix=ba%2Caps%2C283&sr=8-41,Gear CarryOn 16L Foldable Water Resistant School Bag//Backpack/College Bag for Men/Women,₹189,3.7 out of 5 stars,"13,722","Gear Merchandise PVT LTD, Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366",B019HA8AYG
https://www.amazon.in/Shalimar-Premium-Garbage-Medium-Rolls/dp/B07KT9Q54M/ref=sr_1_42?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.OGdirsBkeAb0SKvf5ASw73rf7LULp1HDT9_nI_wNDzRv7lDFo335aJp249zkYDH---Q8sqiUlvy_w-dx0h0t5Sp7I643MWhxwMdi5uwNyhCQ1dDv0BsfxWATAFeI-RyCEmbzRiRaS22qqqnLcPBtwQI7ybBO4pev73wTnFtq6hp0qxaQ-D3KXAq8f0AygINUiGDwQramUivHLPLoYt-2qqk7YItfn4oGY80OfU75tR8.JsIGps37I_sbvJoQp1OOoOaK7aJ5yfiNfzjQ4Gdbc2s&dib_tag=se&keywords=bags&qid=1727240927&sprefix=ba%2Caps%2C283&sr=8-42,Shalimar Premium Garbage Bags ( Lavender Fragrance ) Size 19 X 21 Inches (Medium) 120 Bags (4 rolls) Dustbin Bag/Trash Bag - Black Color,₹288,4.5 out of 5 stars,"20,657","Shalimar Plastic Industries, Daman, Supertex Woven Industries, Daman",B07KT9Q54M
https://www.amazon.in/Gear-Classic-Leather-Backpack-LBPCLSLTH0519/dp/B07G4JQX2F/ref=sr_1_43?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.OGdirsBkeAb0SKvf5ASw73rf7LULp1HDT9_nI_wNDzRv7lDFo335aJp249zkYDH---Q8sqiUlvy_w-dx0h0t5Sp7I643MWhxwMdi5uwNyhCQ1dDv0BsfxWATAFeI-RyCEmbzRiRaS22qqqnLcPBtwQI7ybBO4pev73wTnFtq6hp0qxaQ-D3KXAq8f0AygINUiGDwQramUivHLPLoYt-2qqk7YItfn4oGY80OfU75tR8.JsIGps37I_sbvJoQp1OOoOaK7aJ5yfiNfzjQ4Gdbc2s&dib_tag=se&keywords=bags&qid=1727240927&sprefix=ba%2Caps%2C283&sr=8-43,Gear Classic 20L Small Faux Leather Water Resistant Anti Theft Laptop Backpack,₹799,4.4 out of 5 stars,"20,170","Gear Merchandise PVT LTD, Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366",B07G4JQX2F
https://www.amazon.in/Wildcraft-Wolf_Blk-Casual-Backpack-11629-Wolf_Blk/dp/B079DDT65R/ref=sr_1_44?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.OGdirsBkeAb0SKvf5ASw73rf7LULp1HDT9_nI_wNDzRv7lDFo335aJp249zkYDH---Q8sqiUlvy_w-dx0h0t5Sp7I643MWhxwMdi5uwNyhCQ1dDv0BsfxWATAFeI-RyCEmbzRiRaS22qqqnLcPBtwQI7ybBO4pev73wTnFtq6hp0qxaQ-D3KXAq8f0AygINUiGDwQramUivHLPLoYt-2qqk7YItfn4oGY80OfU75tR8.JsIGps37I_sbvJoQp1OOoOaK7aJ5yfiNfzjQ4Gdbc2s&dib_tag=se&keywords=bags&qid=1727240927&sprefix=ba%2Caps%2C283&sr=8-44,Wildcraft Nylon 44 Ltrs Casual Backpack (11629-Wolf_Black),"₹1,499",4.3 out of 5 stars,"6,657","Wildcraft, Wildcraft, No. 4AC-401, 2nd Block, Hennur Road, BDA Layout, Bangalore City Corporation Ward No. 89, Kammanahalli, Bengaluru, Karnataka 560084; Phome: 9930076456",B079DDT65R
https://www.amazon.in/Skybags-Network-Unisex-Laptop-Backpacks/dp/B0B5YCTM27/ref=sr_1_45?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.OGdirsBkeAb0SKvf5ASw73rf7LULp1HDT9_nI_wNDzRv7lDFo335aJp249zkYDH---Q8sqiUlvy_w-dx0h0t5Sp7I643MWhxwMdi5uwNyhCQ1dDv0BsfxWATAFeI-RyCEmbzRiRaS22qqqnLcPBtwQI7ybBO4pev73wTnFtq6hp0qxaQ-D3KXAq8f0AygINUiGDwQramUivHLPLoYt-2qqk7YItfn4oGY80OfU75tR8.JsIGps37I_sbvJoQp1OOoOaK7aJ5yfiNfzjQ4Gdbc2s&dib_tag=se&keywords=bags&qid=1727240927&sprefix=ba%2Caps%2C283&sr=8-45,Skybags Network Nxt (E) Laptop Backpack Blue,"₹1,320",4.1 out of 5 stars,545,"VIP Industries Ltd. DGP House, 5th Floor, 88C Old Prabhadevi Road, Mumbai 400025, VIP Industries Ltd. DGP House, 5th Floor, 88C Old Prabhadevi Road, Mumbai 400025",B0B5YCTM27
https://www.amazon.in/MOKOBARA-Kaleido-Backpack-Water-Resistant-Luggage/dp/B0CH3HT4HG/ref=sr_1_46?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.OGdirsBkeAb0SKvf5ASw73rf7LULp1HDT9_nI_wNDzRv7lDFo335aJp249zkYDH---Q8sqiUlvy_w-dx0h0t5Sp7I643MWhxwMdi5uwNyhCQ1dDv0BsfxWATAFeI-RyCEmbzRiRaS22qqqnLcPBtwQI7ybBO4pev73wTnFtq6hp0qxaQ-D3KXAq8f0AygINUiGDwQramUivHLPLoYt-2qqk7YItfn4oGY80OfU75tR8.JsIGps37I_sbvJoQp1OOoOaK7aJ5yfiNfzjQ4Gdbc2s&dib_tag=se&keywords=bags&qid=1727240927&sprefix=ba%2Caps%2C283&sr=8-46,"MOKOBARA The Kaleido Backpack, Water-Resistant 15.6"" Laptop Bag with Luggage Sleeve for Work, Travel, and Daily Use - Suitable for Men and Women","₹3,799",4.2 out of 5 stars,79,"Designed By Mokobara Lifestyle Private Limited, Mokobara Lifestyle Private Limited, Bangalore. Customer Care: Email : hello@mokobara.com",B0CH3HT4HG
https://www.amazon.in/Foldable-Laundry-Capacity-Quality-Combination/dp/B0BRFRVQMX/ref=sr_1_47?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.OGdirsBkeAb0SKvf5ASw73rf7LULp1HDT9_nI_wNDzRv7lDFo335aJp249zkYDH---Q8sqiUlvy_w-dx0h0t5Sp7I643MWhxwMdi5uwNyhCQ1dDv0BsfxWATAFeI-RyCEmbzRiRaS22qqqnLcPBtwQI7ybBO4pev73wTnFtq6hp0qxaQ-D3KXAq8f0AygINUiGDwQramUivHLPLoYt-2qqk7YItfn4oGY80OfU75tR8.JsIGps37I_sbvJoQp1OOoOaK7aJ5yfiNfzjQ4Gdbc2s&dib_tag=se&keywords=bags&qid=1727240927&sprefix=ba%2Caps%2C283&sr=8-47,"GLUN Plastic Round Shape Foldable Laundry Bag Capacity Of 45 Ltr, Non Woven Toys And Cloth Bag, Grey And Black Combination Pack Of 1",₹169,4.2 out of 5 stars,816,"JJ ENTERPRISES, JJ ENTERPRISES",‎B0BRFRVQMX
https://www.amazon.in/Aristocrat-Enigma-Polyester-Softsided-Duffle/dp/B0CWSB5B17/ref=sr_1_48?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.OGdirsBkeAb0SKvf5ASw73rf7LULp1HDT9_nI_wNDzRv7lDFo335aJp249zkYDH---Q8sqiUlvy_w-dx0h0t5Sp7I643MWhxwMdi5uwNyhCQ1dDv0BsfxWATAFeI-RyCEmbzRiRaS22qqqnLcPBtwQI7ybBO4pev73wTnFtq6hp0qxaQ-D3KXAq8f0AygINUiGDwQramUivHLPLoYt-2qqk7YItfn4oGY80OfU75tR8.JsIGps37I_sbvJoQp1OOoOaK7aJ5yfiNfzjQ4Gdbc2s&dib_tag=se&keywords=bags&qid=1727240927&sprefix=ba%2Caps%2C283&sr=8-48,Aristocrat Enigma 52 Cm Polyester Softsided Cabin Size Duffle Bag - Blue,₹442,4.1 out of 5 stars,35,"VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India, VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India",B0CWSB5B17
https://www.amazon.in/HP-15-6-inch-Backpack-Pass-Through-793A7AA/dp/B0BYDWD4VL/ref=sr_1_49?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.BIsR4La3zY9H1xb8DbhLM6HM5pZjlt2VOIPvcopPaTmUjrA12LrR_zOADbk8O6DWMpYzR4iRv1G9UdbXXDmaatKbJcdD6Zm1uOmFAiWMjjQ9stiM4hge7YKu3azzOTjRpmSg7qlfNTtEAxEEKmq0kRPiJ_bzzZF-3-UyF6_JssN_Y1OjFqSYiVvEvM6Cyp4jeW5-ua_YJIR2BoVr2YPSnly30zziXJT1Q7q3orCbNqM.IIsH15e3vlMyMKbyuWgKuQm5d1k5L-GxBPNSIeiwBwg&dib_tag=se&keywords=bags&qid=1727241003&sprefix=ba%2Caps%2C283&sr=8-49,HP 330 15.6-inch Laptop Backpack/Trolley Pass-Through; Padded Back Panel; Padded air mesh Panel/Hand wash and air Dry/1 Year Limited Warranty (793A7AA),₹699,4.5 out of 5 stars,515,‎HP Inc.,B0BYDWD4VL
https://www.amazon.in/SFANE-Duffel-Shoulder-Women-Compartment/dp/B07XXFB9CZ/ref=sr_1_50?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.BIsR4La3zY9H1xb8DbhLM6HM5pZjlt2VOIPvcopPaTmUjrA12LrR_zOADbk8O6DWMpYzR4iRv1G9UdbXXDmaatKbJcdD6Zm1uOmFAiWMjjQ9stiM4hge7YKu3azzOTjRpmSg7qlfNTtEAxEEKmq0kRPiJ_bzzZF-3-UyF6_JssN_Y1OjFqSYiVvEvM6Cyp4jeW5-ua_YJIR2BoVr2YPSnly30zziXJT1Q7q3orCbNqM.IIsH15e3vlMyMKbyuWgKuQm5d1k5L-GxBPNSIeiwBwg&dib_tag=se&keywords=bags&qid=1727241003&sprefix=ba%2Caps%2C283&sr=8-50,Sfane Polyester 23cms Duffle/Shoulder/Gym Bag for Men & Women with Separate Shoe Compartment (Grey),₹415,4.4 out of 5 stars,"10,518","Sfane, Sfane Trends",B07XXFB9CZ
